,Spotify_track_id,artist_x,song_x,ID,peak_position,hit,hit_value,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1393,41TqRBgF4Ahyr4vGmZVk8b,Iron Butterfly,In-A-Gadda-Da-Vida,In-A-Gadda-Da-VidaIron Butterfly,30.0,Yes,1,0.00291,0.472,173987,0.526,0.000173,0,0.181,-9.505,1,0.0309,119.44,4,0.771
1394,15taea6JZLAfG5OX0pzfG6,Toto,Make Believe,Make BelieveToto,30.0,Yes,1,0.0398,0.659,223133,0.573,2.57e-05,11,0.0692,-12.416,0,0.031,141.747,3,0.901
1395,3wtMkvedoWMQ3XTKv7tqcZ,Roxy Music,Love Is The Drug,Love Is The DrugRoxy Music,30.0,Yes,1,0.059,0.838,251333,0.757,0.0119,2,0.0271,-5.399,1,0.0927,124.65,4,0.602
1396,16jdLvaKrtLe58aplhe2z6,Dean Martin,Angel Baby,Angel BabyDean Martin,30.0,Yes,1,0.929,0.622,164907,0.257,0.0,6,0.0969,-11.28,1,0.0368,111.221,4,0.473
1397,7tZm5EwGpN3KeCt84dg6WC,Jimmy Buffett,Come Monday,Come MondayJimmy Buffett,30.0,Yes,1,0.618,0.61,188000,0.299,0.0,9,0.0949,-15.536,1,0.0295,111.49,4,0.735
1398,2r0oEagiOBdEAhVzc3ltly,Jackson Browne,For America,For AmericaJackson Browne,30.0,Yes,1,0.00508,0.521,307933,0.831,1.55e-05,2,0.207,-8.083,0,0.0543,143.839,4,0.545
1399,7oVEtyuv9NBmnytsCIsY5I,Linkin Park,Burn It Down,Burn It DownLinkin Park,30.0,Yes,1,0.0143,0.585,230253,0.972,0.0,9,0.0707,-4.45,0,0.0534,110.006,4,0.585
1400,5B8sDKrg4VN8etjH0vFz40,Yes,Love Will Find A Way,Love Will Find A WayYes,30.0,Yes,1,0.195,0.593,289733,0.887,0.00047,11,0.332,-7.359,0,0.0318,118.402,4,0.669
1401,7MtZJEuIZ6GEKGSN7ttTkX,Keith Urban,Who Wouldn't Wanna Be Me,Who Wouldn't Wanna Be MeKeith Urban,30.0,Yes,1,0.115,0.666,221120,0.817,1.18e-05,2,0.0668,-6.072,1,0.0453,120.02,4,0.826
1402,0bRXwKfigvpKZUurwqAlEh,Bill Withers,Lovely Day,Lovely DayBill Withers,30.0,Yes,1,0.292,0.69,254560,0.651,0.00241,9,0.105,-8.267,1,0.0324,97.918,4,0.706
1403,2U7INzRmvchXDfYui64Mr7,Howard Jones,The Prisoner,The PrisonerHoward Jones,30.0,Yes,1,0.103,0.561,279333,0.813,0.000176,6,0.05,-5.465,1,0.0404,121.075,4,0.598
1404,21zOTXChnP7ghgn3fVKuSF,Keith Urban,Sweet Thing,Sweet ThingKeith Urban,30.0,Yes,1,0.19,0.621,228187,0.888,1.7e-05,8,0.151,-6.199,1,0.0443,102.986,4,0.651
1405,5Zu9mG353GB3p26t7M5AmR,Etta James,Trust In Me,Trust In MeEtta James,30.0,Yes,1,0.841,0.491,181227,0.357,0.0,10,0.128,-7.378,0,0.0325,96.235,3,0.584
1406,2O5MugeVVDlVs4ThMCy1Lm,Ace Of Base,Lucky Love,Lucky LoveAce Of Base,30.0,Yes,1,0.129,0.769,175747,0.662,0.00102,5,0.0814,-7.238,1,0.0319,104.104,4,0.863
1407,75FEaRjZTKLhTrFGsfMUXR,Kate Bush,Running Up That Hill,Running Up That HillKate Bush,30.0,Yes,1,0.72,0.629,298933,0.547,0.00314,10,0.0604,-13.123,0,0.055,108.375,4,0.197
1408,01PnRJeFSeOgIpBuv1kQKd,Creedence Clearwater Revival,Commotion,CommotionCreedence Clearwater Revival,30.0,Yes,1,0.053,0.71,164293,0.665,0.0207,2,0.177,-7.632,1,0.0277,127.472,4,0.796
1409,4wcrWfOjVNYoznqCKfu9d1,Toto,Stranger In Town,Stranger In TownToto,30.0,Yes,1,0.0957,0.599,287067,0.667,0.479,2,0.101,-16.013,0,0.0329,154.915,4,0.762
1410,3J9NEWkd9Cx1MwSSvDySkL,Europe,Rock The Night,Rock The NightEurope,30.0,Yes,1,0.0425,0.57,247307,0.931,0.0,4,0.375,-5.78,0,0.0503,105.37,4,0.401
1411,1pT0nVzqrjOSKcHpWZiAIt,Wilson Phillips,Give It Up,Give It UpWilson Phillips,30.0,Yes,1,0.236,0.321,291067,0.746,3.78e-05,11,0.26,-10.413,1,0.0448,185.764,3,0.914
1412,2Ih217RCGAmyQR68Nn7Cqo,Ice Cube,You Know How We Do It,You Know How We Do ItIce Cube,30.0,Yes,1,0.0977,0.747,232773,0.52,0.0537,10,0.142,-10.523,0,0.0357,92.869,4,0.601
1413,4pl5zcqCv4vc3cB7M4MZ6f,Taylor Swift,Come In With The Rain,Come In With The RainTaylor Swift,30.0,Yes,1,0.118,0.517,238107,0.448,2.56e-06,7,0.212,-6.16,1,0.0258,143.952,4,0.231
1414,20CvyqKfRsnFVChsAKYA9f,INXS,The One Thing,The One ThingINXS,30.0,Yes,1,0.0493,0.449,205427,0.942,0.00565,9,0.273,-4.23,1,0.108,137.557,4,0.356
1415,2VvYoMWMtfX4IRKzcoWegb,The Temptations,Take A Look Around,Take A Look AroundThe Temptations,30.0,Yes,1,0.848,0.65,163960,0.285,0.00172,0,0.565,-12.874,1,0.0294,75.145,4,0.575
1416,3LiL77TeLbGWiqbtOiczR1,Tina Turner,Two People,Two PeopleTina Turner,30.0,Yes,1,0.267,0.743,249053,0.574,0.000441,10,0.0526,-6.563,0,0.0289,89.685,4,0.682
1417,2WsWOqZk5YKJD1WTGKihRp,Rascal Flatts,Love You Out Loud,Love You Out LoudRascal Flatts,30.0,Yes,1,0.155,0.627,185493,0.903,0.0,8,0.277,-2.714,1,0.0426,96.987,4,0.452
1418,6YvKQtwW8YgIqRDbb4dFDK,Tim McGraw,Back When,Back WhenTim McGraw,30.0,Yes,1,0.0627,0.604,269893,0.759,0.0,7,0.321,-4.822,1,0.0279,136.045,4,0.663
1419,262qk9k0LTyMXmjH9YT2xU,Bill Withers,Kissing My Love,Kissing My LoveBill Withers,31.0,Yes,1,0.302,0.838,231044,0.526,0.000152,1,0.0552,-13.079,1,0.178,93.726,4,0.892
1420,5qII2n90lVdPDcgXEEVHNy,Maroon 5,Sunday Morning,Sunday MorningMaroon 5,31.0,Yes,1,0.0651,0.605,244880,0.782,0.0,0,0.0702,-5.165,1,0.0543,88.051,4,0.801
1421,6BCFPanY5PGTWsNLT0brur,Glen Campbell,Dream Baby,Dream Baby (How Long Must I Dream)Glen Campbell,31.0,Yes,1,0.288,0.426,152373,0.42,0.00288,4,0.0664,-11.782,1,0.0283,165.568,4,0.69
1422,77fP7UixHMYEIFT8NS92Ul,Usher,Papers,PapersUsher,31.0,Yes,1,0.0339,0.802,261413,0.556,0.0,1,0.0958,-5.395,1,0.0418,120.047,4,0.158
1423,0mBmE1IzBpbhfwEU4nd4ew,Lenny Kravitz,Dig In,Dig InLenny Kravitz,31.0,Yes,1,0.0129,0.671,217533,0.921,0.0235,9,0.0579,-3.878,1,0.0291,118.424,4,0.825
1424,0rOwJQltTb7QrcW36nphAN,Linda Ronstadt,I Can't Let Go,I Can't Let GoLinda Ronstadt,31.0,Yes,1,0.00591,0.489,183947,0.763,1.22e-06,0,0.99,-7.361,1,0.0492,115.844,4,0.323
1425,0yz2J4wsXFCjMjpJ6A74yV,Chris Brown,Fine China,Fine ChinaChris Brown,31.0,Yes,1,0.0419,0.654,213200,0.731,0.0,10,0.122,-4.767,0,0.0568,104.002,4,0.59
1426,0ssyUYzev6ulxNWQcAPk6m,Cat Stevens,The Hurt,The HurtCat Stevens,31.0,Yes,1,0.783,0.618,259840,0.583,0.000917,7,0.103,-9.496,1,0.196,154.158,4,0.674
1427,1klqBqLXdUN6ilIhtOAYtm,Otis Redding,Satisfaction,SatisfactionOtis Redding,31.0,Yes,1,0.628,0.772,164653,0.729,0.0169,4,0.0959,-7.934,1,0.114,146.537,4,0.867
1428,5ugzDiilhy6ILKmKfhEzd7,Nine Inch Nails,The Hand That Feeds,The Hand That FeedsNine Inch Nails,31.0,Yes,1,0.0187,0.595,211680,0.985,0.000297,9,0.0666,-4.337,0,0.0885,128.006,4,0.462
1429,6lanRgr6wXibZr8KgzXxBl,Christina Perri,A Thousand Years,A Thousand YearsChristina Perri,31.0,Yes,1,0.309,0.421,285120,0.407,0.000961,10,0.11,-7.445,1,0.0267,139.028,3,0.161
1430,0XbQ7Wm3XYaqHIqSV6ocDI,Engelbert Humperdinck,Les Bicyclettes De Belsize,Les Bicyclettes De BelsizeEngelbert Humperdinck,31.0,Yes,1,0.839,0.253,195093,0.435,0.00377,5,0.0947,-11.359,1,0.031,110.163,3,0.371
1431,0V3OcpVoSz9p68IfmHWutD,Quincy Jones,The Secret Garden,The Secret GardenQuincy Jones,31.0,Yes,1,0.889,0.589,400733,0.343,2.83e-05,10,0.183,-11.908,0,0.0369,127.938,4,0.32
1432,1T1C9VVQ1lb60WxWZx7KoG,Rascal Flatts,I Won't Let Go,I Won't Let GoRascal Flatts,31.0,Yes,1,0.742,0.557,227760,0.406,0.0,4,0.113,-7.083,1,0.0278,131.96,4,0.222
1433,2jwaErbghhcia4JqUYWz3g,Keith Urban,Days Go By,Days Go ByKeith Urban,31.0,Yes,1,0.0633,0.589,224667,0.892,0.0,2,0.149,-3.197,1,0.0365,131.951,4,0.76
1434,3pkzJjJXfdDjhpXx639MIH,Kenny Chesney,Somewhere With You,Somewhere With YouKenny Chesney,31.0,Yes,1,0.0862,0.68,243520,0.849,0.00013,1,0.174,-6.475,0,0.0376,111.969,4,0.536
1435,3dwSjp4LuPQfQeO0UZLsfB,Dan Fogelberg,Part Of The Plan,Part Of The PlanDan Fogelberg,31.0,Yes,1,0.506,0.65,198133,0.732,4.68e-06,2,0.0601,-14.004,1,0.0356,144.473,4,0.838
1436,6M1M6cRtVkm5d0qTzkSEuK,Whitney Houston,Run To You,Run To YouWhitney Houston,31.0,Yes,1,0.632,0.372,264333,0.363,0.0,8,0.157,-10.212,1,0.031,77.079,4,0.145
1437,4XiMAlBFq7jMYx43VaHd7L,James Taylor,Long Ago And Far Away,Long Ago And Far AwayJames Taylor,31.0,Yes,1,0.731,0.648,141427,0.148,0.0381,11,0.105,-23.404,1,0.0307,102.494,4,0.329
1438,4ZC8hXXqu2hPcDLw9QTdtQ,Uncle Kracker,Smile,SmileUncle Kracker,31.0,Yes,1,0.203,0.541,201627,0.812,0.0,4,0.42,-3.764,1,0.0336,141.056,4,0.607
1439,2gqzkEF88vMclfRZEIOnQO,Metallica,The Day That Never Comes,The Day That Never ComesMetallica,31.0,Yes,1,0.000114,0.334,476267,0.986,0.0353,4,0.0805,-1.046,0,0.0576,124.668,4,0.48
1440,4bBrKDo8rchikwZOtmXbIH,Nicki Minaj,The Night Is Still Young,The Night Is Still YoungNicki Minaj,31.0,Yes,1,0.00212,0.656,227560,0.692,0.00305,1,0.128,-6.145,0,0.0563,128.016,4,0.693
1441,3ZHjQSfJ46zjFbt79MAqD2,Tim McGraw,One Of Those Nights,One Of Those NightsTim McGraw,32.0,Yes,1,0.012,0.529,236520,0.777,0.0,7,0.116,-5.567,1,0.0319,127.073,4,0.38
1442,067sYyLu6IdRP5bCubdSfl,Enrique Iglesias,Rhythm Divine,Rhythm DivineEnrique Iglesias,32.0,Yes,1,0.135,0.634,209467,0.969,0.0,0,0.185,-2.662,1,0.166,102.035,4,0.417
1443,0Ox458KpvZQ1Kuj9mUNPLL,Kenny Chesney,I Go Back,I Go BackKenny Chesney,32.0,Yes,1,0.0421,0.513,240347,0.805,0.0,5,0.208,-6.918,1,0.0466,89.963,4,0.69
1444,5owFj7EOftzR9x5zciL0Bm,Stevie Wonder,Another Star,Another StarStevie Wonder,32.0,Yes,1,0.102,0.57,508227,0.844,0.000176,6,0.0914,-9.684,0,0.0492,121.975,4,0.767
1445,2GHCxqFK2xl4b0JRTl3v8s,Genesis,Paperlate,PaperlateGenesis,32.0,Yes,1,0.107,0.617,203493,0.958,0.000146,7,0.376,-4.495,1,0.0615,121.817,4,0.774
1446,0c3yfC8zMRJGvmqphczhZb,The Script,Nothing,NothingThe Script,32.0,Yes,1,0.00369,0.473,272213,0.833,0.0,2,0.118,-5.013,1,0.039,157.012,4,0.503
1447,7D49Iig0avHre9RFSUMkd2,OneRepublic,I Lived,I LivedOneRepublic,32.0,Yes,1,0.0746,0.599,234547,0.854,0.0,9,0.278,-5.429,1,0.0436,119.986,4,0.311
1448,5QNUDU5UzWRsvRODorJxxb,Glen Campbell,Dreams Of The Everyday Housewife,Dreams Of The Everyday HousewifeGlen Campbell,32.0,Yes,1,0.164,0.33,153827,0.552,0.0,7,0.104,-11.042,1,0.0362,170.124,3,0.599
1449,47PQWnMc01EmIH0PD2UuGb,Roxette,Spending My Time,Spending My TimeRoxette,32.0,Yes,1,0.238,0.42,275667,0.574,0.000115,4,0.127,-5.149,1,0.0292,170.549,4,0.218
1450,4P5KoWXOxwuobLmHXLMobV,Nirvana,Come As You Are,Come As You AreNirvana,32.0,Yes,1,0.000182,0.505,218920,0.825,0.000948,4,0.0855,-5.721,0,0.0401,119.987,4,0.541
1451,6Kl1mOpVOIg17MQmcjeUO5,Chuck Berry,Almost Grown,Almost GrownChuck Berry,32.0,Yes,1,0.786,0.528,141960,0.645,0.0,0,0.0441,-9.446,1,0.0916,151.403,4,0.756
1452,0u5J4IdTy7HSloMZSdsClZ,Cher,Alfie,AlfieCher,32.0,Yes,1,0.793,0.351,171427,0.166,0.0,0,0.205,-14.566,1,0.0477,72.391,4,0.205
1453,4x8g2OO1JhtmZz6psVAEOH,Peter Gabriel,Steam,SteamPeter Gabriel,32.0,Yes,1,0.165,0.714,363400,0.726,0.000404,3,0.248,-10.264,0,0.0485,108.504,4,0.729
1454,0Jz5Clply8Ggx8gi9yyKJP,Howard Jones,Lift Me Up,Lift Me UpHoward Jones,32.0,Yes,1,0.0414,0.701,218613,0.837,6.77e-05,8,0.145,-4.266,1,0.0269,109.526,4,0.872
1455,3G5iN5QBqMeXx3uZPy8tgB,Bruno Mars,Young Girls,Young GirlsBruno Mars,32.0,Yes,1,0.461,0.561,228720,0.749,1.82e-06,6,0.205,-4.951,0,0.032,125.986,4,0.501
1456,6Os7cO6a6UeglnpIKidRjh,Tim McGraw,Watch The Wind Blow By,Watch The Wind Blow ByTim McGraw,32.0,Yes,1,0.0924,0.517,276400,0.608,0.0,10,0.0707,-7.206,1,0.0265,62.65,5,0.506
1457,22NN4BS1AlqVbyKIWExgON,ABBA,Mamma Mia,Mamma MiaABBA,32.0,Yes,1,0.287,0.75,215267,0.754,0.000207,2,0.444,-6.999,1,0.0327,137.533,4,0.83
1458,0b0vpt8e3AkV3GG8HoUEJm,Xscape,Feels So Good,Feels So GoodXscape,32.0,Yes,1,0.0162,0.712,212040,0.454,1.23e-06,7,0.111,-9.029,1,0.0478,82.619,4,0.659
1459,4bK2vKMdkS0rNhbzRqAZe0,U2,Even Better Than The Real Thing,Even Better Than The Real ThingU2,32.0,Yes,1,0.00112,0.505,221373,0.759,0.000365,7,0.168,-6.871,1,0.0303,128.63,4,0.65
1460,29U7stRjqHU6rMiS8BfaI9,Louis Armstrong,What A Wonderful World,What A Wonderful WorldLouis Armstrong,32.0,Yes,1,0.729,0.271,139227,0.165,1.6e-06,5,0.118,-20.652,1,0.0351,77.082,4,0.203
1461,3wZxT0uAe3yk4hCw4LR9Bk,Kenny Rogers,Love Or Something Like It,Love Or Something Like ItKenny Rogers,32.0,Yes,1,0.107,0.842,170947,0.65,0.0,5,0.132,-7.148,1,0.0385,132.153,4,0.887
1462,0E8IiKUfS98p3cUbQgh3yO,New Order,True Faith,True FaithNew Order,32.0,Yes,1,0.221,0.611,252680,0.938,0.0208,0,0.342,-5.81,1,0.0459,117.231,4,0.903
1463,19PKMOoh2Rra8T50wrkq1X,Chicago,Another Rainy Day In New York City,Another Rainy Day In New York CityChicago,32.0,Yes,1,0.141,0.621,181733,0.892,1.42e-05,9,0.0703,-7.259,1,0.074,154.783,4,0.924
1464,3ao7thlAYIVPJw3e1u51PE,Cheap Trick,Voices,VoicesCheap Trick,32.0,Yes,1,0.368,0.259,261067,0.55,1.63e-06,7,0.329,-11.353,1,0.0324,193.147,4,0.64
1465,0aq7ohTG6VDYQvsnAYtA5e,Lil Wayne,Fireman,FiremanLil Wayne,32.0,Yes,1,0.0109,0.682,263547,0.723,0.0,1,0.406,-4.628,1,0.211,80.634,4,0.365
1466,4fgdmao6qyUZRE1M2HapES,Squeeze,853-5937,853-5937Squeeze,32.0,Yes,1,0.537,0.721,197173,0.433,0.0,2,0.179,-13.231,1,0.0275,103.934,4,0.729
1467,08ZAVXwts5Ye1PFBNo3NGS,John Denver,My Sweet Lady,My Sweet LadyJohn Denver,32.0,Yes,1,0.918,0.495,263760,0.105,0.00102,2,0.111,-15.059,1,0.0304,77.45,4,0.318
1468,1ZnwFwzQoFno1T2aYzVDmr,Michael Bolton,Completely,CompletelyMichael Bolton,32.0,Yes,1,0.62,0.332,264907,0.351,0.0,7,0.112,-8.593,1,0.032,113.158,4,0.145
1469,2ec2PuewSVcTL0TvBpfqav,Journey,Walks Like A Lady,Walks Like A LadyJourney,32.0,Yes,1,0.139,0.719,196267,0.405,0.0,5,0.0447,-14.065,1,0.0733,131.634,4,0.654
1470,7L8WxiOqgVFcrypKyrAPVx,Eagles,Already Gone,Already GoneEagles,32.0,Yes,1,0.00591,0.465,255346,0.812,0.000494,7,0.408,-6.398,1,0.0467,146.2,4,0.811
1471,262RLK33vXanGsKYN2Jxuf,Santana,Stormy,StormySantana,32.0,Yes,1,0.445,0.699,285560,0.298,0.00775,2,0.084,-18.447,1,0.0403,115.599,4,0.715
1472,3nFJbZCHP4d9vduKjJLdBL,Luther Vandross,Never Too Much,Never Too MuchLuther Vandross,33.0,Yes,1,0.125,0.734,230467,0.583,0.0,2,0.0367,-11.866,1,0.129,109.935,4,0.76
1473,7kSLdGdXLey7pzLsWpdg1h,One Direction,Little Things,Little ThingsOne Direction,33.0,Yes,1,0.788,0.707,219640,0.222,0.0,7,0.205,-11.716,1,0.0329,110.095,4,0.556
1474,0rFWuqFgHAfuzE8uSB9TWR,Guns N' Roses,Live And Let Die,Live And Let DieGuns N' Roses,33.0,Yes,1,0.0109,0.262,182733,0.777,0.113,11,0.12,-8.671,1,0.0632,152.5,4,0.264
1475,4V3aY13j3FUamYQ16TpWyO,Cheap Trick,Ghost Town,Ghost TownCheap Trick,33.0,Yes,1,0.347,0.657,253373,0.59,0.000142,5,0.32,-10.573,1,0.0269,93.022,4,0.595
1476,38svIEZx14taLmeQQfMFDv,Kenny Chesney,The Woman With You,The Woman With YouKenny Chesney,33.0,Yes,1,0.0672,0.55,270000,0.664,4.31e-05,7,0.114,-7.161,1,0.0348,139.933,4,0.273
1477,18tQtthhCQWcWokhHlXDkQ,Bob Dylan,George Jackson,George JacksonBob Dylan,33.0,Yes,1,0.57,0.559,217400,0.295,5.3e-05,7,0.106,-11.368,1,0.0341,89.89,4,0.52
1478,0KOx52pq6SvTtwmT6FY4bm,America,The Border,The BorderAmerica,33.0,Yes,1,0.051,0.669,242053,0.812,0.0,0,0.31,-8.498,0,0.032,127.369,4,0.564
1479,1us6rhbK0n0V5EU8aqqauF,Donna Summer,The Woman In Me,The Woman In MeDonna Summer,33.0,Yes,1,0.41,0.572,235773,0.492,3.88e-06,6,0.105,-10.103,0,0.0363,81.019,4,0.355
1480,1bHoWgbCixwEqq817VtNQa,Heart,Even It Up,Even It UpHeart,33.0,Yes,1,0.171,0.7,309893,0.749,0.35,9,0.0613,-11.262,1,0.035,135.971,4,0.965
1481,2JfAwvb81jxgfLp69YWzd1,Donna Summer,Cold Love,Cold LoveDonna Summer,33.0,Yes,1,0.0827,0.826,219600,0.591,0.0,5,0.306,-9.265,1,0.0802,124.504,4,0.876
1482,7maV3I3KQNYpsOWYTOhGqn,George Strait,I Saw God Today,I Saw God TodayGeorge Strait,33.0,Yes,1,0.655,0.589,203200,0.578,0.0,3,0.193,-6.823,1,0.0312,148.216,4,0.377
1483,4H3azH9hDiqeykrCOAfB4m,Fleetwood Mac,Save Me,Save MeFleetwood Mac,33.0,Yes,1,0.228,0.542,246827,0.84,0.00232,9,0.309,-6.774,0,0.0346,139.623,4,0.645
1484,6nbWsD9NuzBYxn52iRLRBL,Cat Stevens,Two Fine People,Two Fine PeopleCat Stevens,33.0,Yes,1,0.447,0.685,215840,0.673,1.46e-05,9,0.288,-8.519,1,0.0735,149.726,4,0.723
1485,2xv4vRPukRNAtdgyj7EqrT,Lil Wayne,Hot Revolver,Hot RevolverLil Wayne,33.0,Yes,1,0.00523,0.703,200800,0.513,0.0,7,0.0872,-7.209,1,0.0481,128.994,4,0.274
1486,2zE4tsjS5A3WnmNmrQ6gpC,Cat Stevens,(Remember The Days Of The) Old Schoolyard,(Remember The Days Of The) Old SchoolyardCat Stevens,33.0,Yes,1,0.45,0.652,164827,0.61,0.0,10,0.576,-8.658,1,0.0636,145.964,4,0.612
1487,6v2eEC9Nr9POe5xPUm8361,Lil Wayne,Blunt Blowin,Blunt BlowinLil Wayne,33.0,Yes,1,0.00222,0.721,312960,0.738,0.0,2,0.224,-5.682,1,0.0649,135.988,4,0.375
1488,71DgyAgkGnisVjQmAC0IFf,Neil Sedaka,Bad Girl,Bad GirlNeil Sedaka,33.0,Yes,1,0.246,0.625,158493,0.502,0.0,7,0.614,-9.229,1,0.0273,102.389,4,0.965
1489,5NFYuqu8V6QXc6mzcLImd6,Drake,Hype,HypeDrake,33.0,Yes,1,0.0244,0.789,209413,0.608,0.0,7,0.368,-8.288,1,0.189,129.958,4,0.271
1490,6mJMvtuCMZt4XXNs5zw1zx,Faith Hill,Cry,CryFaith Hill,33.0,Yes,1,0.141,0.512,226307,0.645,0.0,8,0.0987,-5.631,1,0.029,111.015,3,0.283
1491,27rENyvomdS3f7Awcizas6,Heart,This Man Is Mine,This Man Is MineHeart,33.0,Yes,1,0.378,0.636,179760,0.537,0.0,9,0.0333,-14.834,1,0.0589,127.234,4,0.657
1492,4HuBioo0RnWcqCDeyg8bGL,Faith Hill,Let Me Let Go,Let Me Let GoFaith Hill,33.0,Yes,1,0.489,0.592,264507,0.49,0.0,6,0.0967,-8.053,1,0.0241,91.775,4,0.29
1493,6QNrmIiwwsvkL0GFkV2Cfq,Elton John,Ego,EgoElton John,34.0,Yes,1,0.302,0.555,240427,0.578,0.000141,0,0.12,-8.862,1,0.0504,152.142,4,0.463
1494,5YI93xuOwMO3kAU3RN9UHS,Procol Harum,Homburg,HomburgProcol Harum,34.0,Yes,1,0.0007,0.359,431585,0.625,0.00103,5,0.0906,-11.374,1,0.0282,143.31,4,0.35
1495,6jjXwmG1czQP9krzlFsaDw,Etta James,Stop The Wedding,Stop The WeddingEtta James,34.0,Yes,1,0.85,0.416,166661,0.353,0.000178,10,0.287,-9.482,1,0.04,173.064,3,0.665
1496,7cBikvmY2ZYM0eQlQGOwQu,Elton John,Blessed,BlessedElton John,34.0,Yes,1,0.169,0.775,300733,0.414,0.00388,5,0.235,-11.901,1,0.031,102.005,4,0.496
1497,6b2oQwSGFkzsMtQruIWm2p,Radiohead,Creep,CreepRadiohead,34.0,Yes,1,0.0102,0.515,238640,0.43,0.000141,7,0.129,-9.935,1,0.0369,91.841,4,0.104
1498,5puU24G3lHVsUXPAWW2ZpV,Ed Sheeran,Make It Rain,Make It RainEd Sheeran,34.0,Yes,1,0.791,0.618,404480,0.239,0.0,8,0.1,-8.371,0,0.0274,96.846,3,0.327
1499,60m29Z8TtocKOqDlQEbwUS,Billy Joel,The Entertainer,The EntertainerBilly Joel,34.0,Yes,1,0.105,0.611,221040,0.912,0.0,0,0.117,-6.775,1,0.0398,101.307,4,0.77
1500,4bWlAEbGHhPKQNjhTstN2p,Zac Brown Band,Free,FreeZac Brown Band,34.0,Yes,1,0.24,0.453,228653,0.412,0.00021,1,0.101,-7.539,1,0.0276,75.752,4,0.282
1501,4RP1czjLoErBuEQui5hCrC,Nat King Cole,I Don't Want To See Tomorrow,I Don't Want To See TomorrowNat King Cole,34.0,Yes,1,0.803,0.348,156907,0.21,0.0,7,0.154,-15.645,1,0.0325,73.146,4,0.385
1502,5jcNL4DreI4z4XnTfsx9SQ,Etta James,My Dearest Darling,My Dearest DarlingEtta James,34.0,Yes,1,0.742,0.337,185107,0.367,8.41e-06,8,0.252,-8.387,1,0.0332,69.619,4,0.608
1503,3mRM4NM8iO7UBqrSigCQFH,Bee Gees,Alive,AliveBee Gees,34.0,Yes,1,0.0322,0.703,285373,0.826,0.00629,10,0.179,-7.179,0,0.0341,103.564,4,0.945
1504,3sqhPpGhcz4PPQCG14Swjg,Van Halen,Black And Blue,Black And BlueVan Halen,34.0,Yes,1,0.266,0.236,325640,0.609,0.263,9,0.0749,-13.744,1,0.0515,200.583,4,0.647
1505,0J50Q2cDZtUP3hXIJTddpa,The Monkees,Tapioca Tundra,Tapioca TundraThe Monkees,34.0,Yes,1,0.559,0.414,185213,0.708,3.88e-05,9,0.34,-9.887,1,0.0466,165.222,4,0.718
1506,0Sg5kWoILCs2zBoIHIsDAa,Keith Urban,Making Memories Of Us,Making Memories Of UsKeith Urban,34.0,Yes,1,0.614,0.687,236000,0.454,0.000107,4,0.107,-9.379,1,0.0255,103.93,4,0.331
1507,231kvu5STQGcqzuRDX9S9C,Elton John,Chloe,ChloeElton John,34.0,Yes,1,0.75,0.387,651480,0.149,0.0047,2,0.0974,-16.368,0,0.0331,141.355,4,0.0628
1508,0RFCHlNuTeUHIB36VuVbOL,Taylor Swift,Sweeter Than Fiction,Sweeter Than FictionTaylor Swift,34.0,Yes,1,0.00164,0.71,237640,0.614,0.000154,6,0.0785,-6.965,1,0.0366,135.012,4,0.673
1509,0RCsGhR44nFVAd5WiZZcGq,Katy Perry,Walking On Air,Walking On AirKaty Perry,34.0,Yes,1,0.00144,0.631,222449,0.908,0.0,6,0.23,-4.842,0,0.0391,128.027,4,0.821
1510,2k6ahrUpg8CbeTjLocMQJ4,Kenny Chesney,I Lost It,I Lost ItKenny Chesney,34.0,Yes,1,0.23,0.584,234160,0.429,0.0,3,0.0708,-9.289,1,0.028,138.884,4,0.355
1511,1ddEJFVOCOjNqh19FTQAsX,Keith Urban,Only You,Only You Can Love Me This WayKeith Urban,34.0,Yes,1,0.457,0.566,247680,0.429,3.38e-05,2,0.173,-9.478,1,0.0286,147.957,4,0.325
1512,1f2V8U1BiWaC9aJWmpOARe,Red Hot Chili Peppers,By The Way,By The WayRed Hot Chili Peppers,34.0,Yes,1,0.0264,0.451,216933,0.97,0.00355,0,0.102,-4.938,1,0.107,122.444,4,0.198
1513,40V3jaMyeRH7p4aiCAh4a1,ZZ Top,I Thank You,I Thank YouZZ Top,34.0,Yes,1,0.308,0.793,203920,0.615,0.0,7,0.113,-8.898,1,0.0459,111.15,4,0.681
1514,0zoK1L5JxJbyk7T2nw367B,Guns N' Roses,Chinese Democracy,Chinese DemocracyGuns N' Roses,34.0,Yes,1,0.000769,0.474,283213,0.8,0.0309,2,0.131,-10.472,1,0.0775,133.94,4,0.156
1515,1RG8MABX0VciDk6WYb8pBv,Nickelback,This Afternoon,This AfternoonNickelback,34.0,Yes,1,0.00257,0.507,273493,0.875,0.0,7,0.346,-7.697,1,0.0389,160.079,4,0.647
1516,1oSyjLVbcDjXyagb5XJ35K,Bonnie Raitt,Not The Only One,Not The Only OneBonnie Raitt,34.0,Yes,1,0.411,0.726,250533,0.731,7.18e-05,5,0.084,-7.264,1,0.0383,115.905,4,0.513
